core-default.xml OtherComponent jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-common/3.2.1/hadoop-common-3.2.1.jar!/core-default.xml
dfs.namenode.audit.loggers OtherComponent [default]
dfs.namenode.audit.loggers OtherComponent default
dfs.namenode.avoid.read.stale.datanode NameNode false
dfs.namenode.avoid.read.stale.datanode OtherComponent false
dfs.namenode.avoid.write.stale.datanode NameNode false
dfs.namenode.avoid.write.stale.datanode OtherComponent false
dfs.namenode.block-placement-policy.default.prefer-local-node NameNode true
dfs.namenode.block-placement-policy.default.prefer-local-node OtherComponent true
dfs.namenode.block.deletion.increment NameNode 1000
dfs.namenode.block.deletion.increment OtherComponent 1000
dfs.namenode.blockreport.queue.size NameNode 1024
dfs.namenode.blockreport.queue.size OtherComponent 1024
dfs.namenode.blocks.per.postponedblocks.rescan NameNode 10000
dfs.namenode.blocks.per.postponedblocks.rescan OtherComponent 10000
dfs.namenode.caching.enabled NameNode true
dfs.namenode.caching.enabled OtherComponent true
dfs.namenode.checkpoint.dir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/namesecondary-0-1,file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/namesecondary-0-2
dfs.namenode.checkpoint.period NameNode 3600
dfs.namenode.checkpoint.period NameNode 3600s
dfs.namenode.checkpoint.txns NameNode 1000000
dfs.namenode.checkpoint.txns OtherComponent 1000000
dfs.namenode.datanode.registration.ip-hostname-check NameNode true
dfs.namenode.datanode.registration.ip-hostname-check OtherComponent true
dfs.namenode.decommission.blocks.per.interval NameNode 500000
dfs.namenode.decommission.interval NameNode 3
dfs.namenode.decommission.interval NameNode 3s
dfs.namenode.decommission.interval.testing OtherComponent 3
dfs.namenode.decommission.max.concurrent.tracked.nodes NameNode 100
dfs.namenode.delegation.key.update-interval NameNode 86400000
dfs.namenode.delegation.key.update-interval OtherComponent 86400000
dfs.namenode.delegation.token.always-use NameNode false
dfs.namenode.delegation.token.always-use OtherComponent false
dfs.namenode.delegation.token.max-lifetime NameNode 604800000
dfs.namenode.delegation.token.max-lifetime OtherComponent 604800000
dfs.namenode.delegation.token.renew-interval NameNode 86400000
dfs.namenode.delegation.token.renew-interval OtherComponent 86400000
dfs.namenode.ec.policies.max.cellsize NameNode 4194304
dfs.namenode.ec.policies.max.cellsize OtherComponent 4194304
dfs.namenode.ec.system.default.policy NameNode RS-6-3-1024k
dfs.namenode.ec.system.default.policy OtherComponent RS-6-3-1024k
dfs.namenode.edekcacheloader.initial.delay.ms NameNode 3000
dfs.namenode.edekcacheloader.initial.delay.ms OtherComponent 3000
dfs.namenode.edekcacheloader.interval.ms NameNode 1000
dfs.namenode.edekcacheloader.interval.ms OtherComponent 1000
dfs.namenode.edit.log.autoroll.check.interval.ms NameNode 300000
dfs.namenode.edit.log.autoroll.check.interval.ms OtherComponent 300000
dfs.namenode.edit.log.autoroll.multiplier.threshold NameNode 0.5
dfs.namenode.edit.log.autoroll.multiplier.threshold OtherComponent 0.5
dfs.namenode.edits.asynclogging NameNode true
dfs.namenode.edits.asynclogging OtherComponent true
dfs.namenode.edits.dir NameNode file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-1,file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-2
dfs.namenode.edits.dir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-1,file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-2
dfs.namenode.edits.dir.minimum NameNode 1
dfs.namenode.edits.dir.minimum OtherComponent 1
dfs.namenode.edits.dir.required NameNode []
dfs.namenode.edits.dir.required OtherComponent []
dfs.namenode.edits.noeditlogchannelflush NameNode false
dfs.namenode.enable.retrycache NameNode true
dfs.namenode.enable.retrycache OtherComponent true
dfs.namenode.file.close.num-committed-allowed NameNode 0
dfs.namenode.file.close.num-committed-allowed OtherComponent 0
dfs.namenode.fs-limits.max-blocks-per-file NameNode 10000
dfs.namenode.fs-limits.max-blocks-per-file OtherComponent 10000
dfs.namenode.fs-limits.max-component-length NameNode 255
dfs.namenode.fs-limits.max-component-length OtherComponent 255
dfs.namenode.fs-limits.max-directory-items NameNode 1048576
dfs.namenode.fs-limits.max-directory-items OtherComponent 1048576
dfs.namenode.fs-limits.max-xattr-size NameNode 16384
dfs.namenode.fs-limits.max-xattr-size OtherComponent 16384
dfs.namenode.fs-limits.max-xattrs-per-inode NameNode 32
dfs.namenode.fs-limits.max-xattrs-per-inode OtherComponent 32
dfs.namenode.fs-limits.min-block-size NameNode 0
dfs.namenode.fs-limits.min-block-size OtherComponent 0
dfs.namenode.fslock.fair NameNode true
dfs.namenode.fslock.fair OtherComponent true
dfs.namenode.full.block.report.lease.length.ms NameNode 300000
dfs.namenode.full.block.report.lease.length.ms OtherComponent 300000
dfs.namenode.handler.count NameNode 10
dfs.namenode.heartbeat.recheck-interval NameNode 300000
dfs.namenode.heartbeat.recheck-interval OtherComponent 300000
dfs.namenode.hosts.provider.classname NameNode org.apache.hadoop.hdfs.server.blockmanagement.HostFileManager
dfs.namenode.hosts.provider.classname OtherComponent org.apache.hadoop.hdfs.server.blockmanagement.HostFileManager
dfs.namenode.http-address NameNode 127.0.0.1:0
dfs.namenode.http-address NameNode localhost:32787
dfs.namenode.http-address NameNode localhost:33544
dfs.namenode.http-address NameNode localhost:34015
dfs.namenode.http-address NameNode localhost:34095
dfs.namenode.http-address NameNode localhost:35088
dfs.namenode.http-address NameNode localhost:35149
dfs.namenode.http-address NameNode localhost:35734
dfs.namenode.http-address NameNode localhost:35742
dfs.namenode.http-address NameNode localhost:36536
dfs.namenode.http-address NameNode localhost:38791
dfs.namenode.http-address NameNode localhost:42439
dfs.namenode.http-address NameNode localhost:42608
dfs.namenode.http-address NameNode localhost:45296
dfs.namenode.http-address NameNode localhost:45346
dfs.namenode.https-address NameNode 0.0.0.0:9871
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@1056a3b4
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@1617b04c
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@1b689620
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@21dbb4e7
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@364bcdda
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@410cff
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@4b94da7f
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@536a0d3b
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@5ac024ff
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@5e8590f
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@5ea1cc8a
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@7265ec4
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@7bedf3ea
dfs.namenode.inode.attributes.provider.bypass.users NameNode [Ljava.lang.String;@7e3bb4c0
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@24775d35
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@2494addf
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@2e0521e2
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@324687ac
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@34f40cf6
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@36cee1f4
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@47e3eb4d
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@4dda406b
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@4e462c2f
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@50e0efff
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@5353beb0
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@6c3bfa9d
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@72115f2b
dfs.namenode.inode.attributes.provider.bypass.users OtherComponent [Ljava.lang.String;@77b5ec44
dfs.namenode.invalidate.work.pct.per.iteration NameNode 0.32
dfs.namenode.invalidate.work.pct.per.iteration NameNode 0.32f
dfs.namenode.invalidate.work.pct.per.iteration OtherComponent 0.32
dfs.namenode.invalidate.work.pct.per.iteration OtherComponent 0.32f
dfs.namenode.lazypersist.file.scrub.interval.sec NameNode 300
dfs.namenode.lazypersist.file.scrub.interval.sec OtherComponent 300
dfs.namenode.lease-recheck-interval-ms NameNode 2000
dfs.namenode.lease-recheck-interval-ms OtherComponent 2000
dfs.namenode.list.cache.directives.num.responses NameNode 100
dfs.namenode.list.cache.directives.num.responses OtherComponent 100
dfs.namenode.list.cache.pools.num.responses NameNode 100
dfs.namenode.list.cache.pools.num.responses OtherComponent 100
dfs.namenode.list.encryption.zones.num.responses NameNode 100
dfs.namenode.list.encryption.zones.num.responses OtherComponent 100
dfs.namenode.list.openfiles.num.responses NameNode 1000
dfs.namenode.list.openfiles.num.responses OtherComponent 1000
dfs.namenode.list.reencryption.status.num.responses NameNode 100
dfs.namenode.list.reencryption.status.num.responses OtherComponent 100
dfs.namenode.lock.detailed-metrics.enabled NameNode false
dfs.namenode.lock.detailed-metrics.enabled OtherComponent false
dfs.namenode.maintenance.replication.min NameNode 0
dfs.namenode.maintenance.replication.min OtherComponent 0
dfs.namenode.maintenance.replication.min OtherComponent 1
dfs.namenode.max-corrupt-file-blocks-returned NameNode 100
dfs.namenode.max-corrupt-file-blocks-returned OtherComponent 100
dfs.namenode.max-lock-hold-to-release-lease-ms NameNode 25
dfs.namenode.max-lock-hold-to-release-lease-ms OtherComponent 25
dfs.namenode.max-num-blocks-to-log NameNode 1000
dfs.namenode.max-num-blocks-to-log OtherComponent 1000
dfs.namenode.max.extra.edits.segments.retained NameNode 10000
dfs.namenode.max.extra.edits.segments.retained OtherComponent 10000
dfs.namenode.max.full.block.report.leases NameNode 6
dfs.namenode.max.full.block.report.leases OtherComponent 6
dfs.namenode.max.objects NameNode 0
dfs.namenode.max.objects OtherComponent 0
dfs.namenode.max.op.size NameNode 52428800
dfs.namenode.metrics.logger.period.seconds NameNode 600
dfs.namenode.min.supported.datanode.version NameNode 2.1.0-beta
dfs.namenode.name.cache.threshold NameNode 10
dfs.namenode.name.cache.threshold OtherComponent 10
dfs.namenode.name.dir NameNode file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-1,file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-2
dfs.namenode.name.dir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-1,file:/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/name-0-2
dfs.namenode.name.dir.restore NameNode false
dfs.namenode.name.dir.restore OtherComponent false
dfs.namenode.num.checkpoints.retained NameNode 2
dfs.namenode.num.checkpoints.retained OtherComponent 2
dfs.namenode.num.extra.edits.retained NameNode 1000000
dfs.namenode.num.extra.edits.retained OtherComponent 1000000
dfs.namenode.path.based.cache.block.map.allocation.percent NameNode 0.25
dfs.namenode.path.based.cache.block.map.allocation.percent OtherComponent 0.25
dfs.namenode.path.based.cache.refresh.interval.ms NameNode 30000
dfs.namenode.path.based.cache.refresh.interval.ms OtherComponent 30000
dfs.namenode.path.based.cache.retry.interval.ms NameNode 30000
dfs.namenode.path.based.cache.retry.interval.ms OtherComponent 30000
dfs.namenode.plugins NameNode [Ljava.lang.Class;@24c879d4
dfs.namenode.plugins NameNode [Ljava.lang.Class;@33ce7429
dfs.namenode.plugins NameNode [Ljava.lang.Class;@46ef0b67
dfs.namenode.plugins NameNode [Ljava.lang.Class;@59897c5f
dfs.namenode.plugins NameNode [Ljava.lang.Class;@61a6bf3f
dfs.namenode.plugins NameNode [Ljava.lang.Class;@66543be
dfs.namenode.plugins NameNode [Ljava.lang.Class;@6e1d4562
dfs.namenode.plugins NameNode [Ljava.lang.Class;@71390983
dfs.namenode.plugins NameNode [Ljava.lang.Class;@72512f7b
dfs.namenode.plugins NameNode [Ljava.lang.Class;@74438882
dfs.namenode.plugins NameNode [Ljava.lang.Class;@7f7cefae
dfs.namenode.plugins NameNode [Ljava.lang.Class;@80fd2b2
dfs.namenode.plugins NameNode [Ljava.lang.Class;@c82e933
dfs.namenode.plugins NameNode [Ljava.lang.Class;@ed502b3
dfs.namenode.plugins NameNode []
dfs.namenode.posix.acl.inheritance.enabled NameNode true
dfs.namenode.posix.acl.inheritance.enabled OtherComponent true
dfs.namenode.provided.enabled NameNode false
dfs.namenode.provided.enabled OtherComponent false
dfs.namenode.quota.init-threads NameNode 4
dfs.namenode.quota.init-threads OtherComponent 4
dfs.namenode.read-lock-reporting-threshold-ms NameNode 5000
dfs.namenode.read-lock-reporting-threshold-ms OtherComponent 5000
dfs.namenode.reconstruction.pending.timeout-sec NameNode 300
dfs.namenode.reconstruction.pending.timeout-sec OtherComponent 300
dfs.namenode.redundancy.considerLoad NameNode true
dfs.namenode.redundancy.considerLoad OtherComponent true
dfs.namenode.redundancy.considerLoad.factor NameNode 2.0
dfs.namenode.redundancy.considerLoad.factor OtherComponent 2.0
dfs.namenode.redundancy.interval.seconds NameNode 3000
dfs.namenode.redundancy.interval.seconds NameNode 3s
dfs.namenode.redundancy.interval.seconds OtherComponent 3000
dfs.namenode.redundancy.interval.seconds OtherComponent 3s
dfs.namenode.reject-unresolved-dn-topology-mapping NameNode false
dfs.namenode.reject-unresolved-dn-topology-mapping OtherComponent false
dfs.namenode.replication.max-streams NameNode 2
dfs.namenode.replication.max-streams OtherComponent 2
dfs.namenode.replication.max-streams-hard-limit NameNode 4
dfs.namenode.replication.max-streams-hard-limit OtherComponent 4
dfs.namenode.replication.min NameNode 1
dfs.namenode.replication.min OtherComponent 1
dfs.namenode.replication.work.multiplier.per.iteration NameNode 2
dfs.namenode.replication.work.multiplier.per.iteration OtherComponent 2
dfs.namenode.replqueue.threshold-pct NameNode 0.999
dfs.namenode.replqueue.threshold-pct OtherComponent 0.999
dfs.namenode.resource.check.interval NameNode 5000
dfs.namenode.resource.check.interval OtherComponent 5000
dfs.namenode.resource.checked.volumes NameNode []
dfs.namenode.resource.checked.volumes.minimum NameNode 1
dfs.namenode.resource.du.reserved NameNode 104857600
dfs.namenode.retrycache.expirytime.millis NameNode 600000
dfs.namenode.retrycache.expirytime.millis OtherComponent 600000
dfs.namenode.retrycache.heap.percent NameNode 0.03
dfs.namenode.retrycache.heap.percent NameNode 0.03f
dfs.namenode.retrycache.heap.percent OtherComponent 0.03
dfs.namenode.retrycache.heap.percent OtherComponent 0.03f
dfs.namenode.rpc-address NameNode 127.0.0.1:0
dfs.namenode.rpc-address NameNode localhost:33106
dfs.namenode.rpc-address NameNode localhost:33498
dfs.namenode.rpc-address NameNode localhost:33836
dfs.namenode.rpc-address NameNode localhost:34291
dfs.namenode.rpc-address NameNode localhost:35825
dfs.namenode.rpc-address NameNode localhost:37248
dfs.namenode.rpc-address NameNode localhost:37465
dfs.namenode.rpc-address NameNode localhost:37783
dfs.namenode.rpc-address NameNode localhost:37897
dfs.namenode.rpc-address NameNode localhost:38968
dfs.namenode.rpc-address NameNode localhost:40430
dfs.namenode.rpc-address NameNode localhost:40593
dfs.namenode.rpc-address NameNode localhost:43285
dfs.namenode.rpc-address NameNode localhost:45437
dfs.namenode.rpc-address OtherComponent 127.0.0.1:0
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@14a3c319
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@1759d644
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@1795b144
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@190d620
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@1d42b02f
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@1e3a1fcc
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@21dff4aa
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@21f1cbf0
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@2427f549
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@24f79f93
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@28716478
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@2ae3ec07
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@2b1a010f
dfs.namenode.rpc-address.auxiliary-ports NameNode [I@2b6b3fd2
