msx-conf 	at com.google.inject.internal.cglib.reflect.$FastConstructor.newInstance(FastConstructor.java:40)
msx-conf 	at org.apache.hadoop.conf.Configuration.get(Configuration.java:1260)
msx-conf 	at org.apache.hadoop.conf.Configuration.get(Configuration.java:1264)
msx-conf 	at org.apache.hadoop.conf.Configuration.get(Configuration.java:1524)
msx-conf 	at org.apache.hadoop.conf.Configuration.get(Configuration.java:1528)
msx-conf 	at org.apache.hadoop.conf.Configuration.getConfResourceAsInputStream(Configuration.java:2893)
msx-conf 	at org.apache.hadoop.conf.Configuration.getConfResourceAsInputStream(Configuration.java:2895)
msx-conf 	at org.apache.hadoop.conf.Configuration.getDouble(Configuration.java:1706)
msx-conf 	at org.apache.hadoop.conf.Configuration.getDouble(Configuration.java:1707)
msx-conf 	at org.apache.hadoop.conf.Configuration.getFloat(Configuration.java:1676)
msx-conf 	at org.apache.hadoop.conf.Configuration.getFloat(Configuration.java:1677)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInstances(Configuration.java:2788)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInstances(Configuration.java:2790)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInt(Configuration.java:1547)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInt(Configuration.java:1548)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInts(Configuration.java:1569)
msx-conf 	at org.apache.hadoop.conf.Configuration.getInts(Configuration.java:1570)
msx-conf 	at org.apache.hadoop.conf.Configuration.getLongBytes(Configuration.java:1628)
msx-conf 	at org.apache.hadoop.conf.Configuration.getLongBytes(Configuration.java:1629)
msx-conf 	at org.apache.hadoop.conf.Configuration.getLong(Configuration.java:1602)
msx-conf 	at org.apache.hadoop.conf.Configuration.getLong(Configuration.java:1603)
msx-conf 	at org.apache.hadoop.conf.Configuration.getProps(Configuration.java:2951)
msx-conf 	at org.apache.hadoop.conf.Configuration.getPropsWithPrefix(Configuration.java:3021)
msx-conf 	at org.apache.hadoop.conf.Configuration.getRaw(Configuration.java:1355)
msx-conf 	at org.apache.hadoop.conf.Configuration.getResource(Configuration.java:2881)
msx-conf 	at org.apache.hadoop.conf.Configuration.getSocketAddr(Configuration.java:2543)
msx-conf 	at org.apache.hadoop.conf.Configuration.getSocketAddr(Configuration.java:2546)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStreamReader(Configuration.java:3139)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStringCollection(Configuration.java:2302)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStringCollection(Configuration.java:2303)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStrings(Configuration.java:2317)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStrings(Configuration.java:2318)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStrings(Configuration.java:2333)
msx-conf 	at org.apache.hadoop.conf.Configuration.getStrings(Configuration.java:2334)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1865)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1866)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1870)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1871)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1890)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1891)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1901)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTimeDuration(Configuration.java:1902)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmed(Configuration.java:1318)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmed(Configuration.java:1319)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmed(Configuration.java:1339)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmed(Configuration.java:1340)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStringCollection(Configuration.java:2351)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStringCollection(Configuration.java:2352)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStrings(Configuration.java:2370)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStrings(Configuration.java:2371)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStrings(Configuration.java:2386)
msx-conf 	at org.apache.hadoop.conf.Configuration.getTrimmedStrings(Configuration.java:2387)
msx-conf 	at org.apache.hadoop.conf.Configuration.<init>(Configuration.java:842)
msx-conf 	at org.apache.hadoop.conf.Configuration.loadResource(Configuration.java:3098)
msx-conf 	at org.apache.hadoop.conf.Configuration.loadResources(Configuration.java:3071)
msx-conf 	at org.apache.hadoop.conf.Configuration.loadResources(Configuration.java:3076)
msx-conf 	at org.apache.hadoop.conf.Configuration.set(Configuration.java:1405)
msx-conf 	at org.apache.hadoop.conf.Configuration.set(Configuration.java:1433)
msx-conf 	at org.apache.hadoop.conf.Configuration.setInt(Configuration.java:1585)
msx-conf 	at org.apache.hadoop.conf.Configuration.showStackTrace(Configuration.java:1224)
msx-conf 	at org.apache.hadoop.conf.Configuration.substituteVars(Configuration.java:1171)
msx-conf 	at org.apache.hadoop.conf.Configuration.updateConnectAddr(Configuration.java:2598)
msx-conf 	at org.apache.hadoop.conf.Configuration.updateConnectAddr(Configuration.java:2599)
msx-conf 	at org.apache.hadoop.conf.Configuration.updateConnectAddr(Configuration.java:2603)
msx-conf 	at org.apache.hadoop.conf.ReconfAgent.checkReconfAtShutdown(ReconfAgent.java:80)
msx-conf 	at org.apache.hadoop.fs.AbstractFileSystem.createFileSystem(AbstractFileSystem.java:167)
msx-conf 	at org.apache.hadoop.fs.AbstractFileSystem.createFileSystem(AbstractFileSystem.java:173)
msx-conf 	at org.apache.hadoop.fs.AbstractFileSystem.get(AbstractFileSystem.java:258)
msx-conf 	at org.apache.hadoop.fs.AbstractFileSystem.newInstance(AbstractFileSystem.java:135)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.access$000(ChecksumFileSystem.java:47)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSInputChecker.<init>(ChecksumFileSystem.java:146)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSInputChecker.<init>(ChecksumFileSystem.java:147)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSInputChecker.<init>(ChecksumFileSystem.java:151)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSInputChecker.<init>(ChecksumFileSystem.java:152)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSOutputSummer.<init>(ChecksumFileSystem.java:401)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSOutputSummer.<init>(ChecksumFileSystem.java:404)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSOutputSummer.<init>(ChecksumFileSystem.java:405)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.create(ChecksumFileSystem.java:443)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.create(ChecksumFileSystem.java:456)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.create(ChecksumFileSystem.java:464)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.getSumBufferSize(ChecksumFileSystem.java:116)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.mkdirs(ChecksumFileSystem.java:705)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.open(ChecksumFileSystem.java:347)
msx-conf 	at org.apache.hadoop.fs.ChecksumFileSystem.setConf(ChecksumFileSystem.java:65)
msx-conf 	at org.apache.hadoop.fs.DelegateToFileSystem.getFileStatus(DelegateToFileSystem.java:126)
msx-conf 	at org.apache.hadoop.fs.DelegateToFileSystem.<init>(DelegateToFileSystem.java:52)
msx-conf 	at org.apache.hadoop.fs.DelegateToFileSystem.mkdir(DelegateToFileSystem.java:183)
msx-conf 	at org.apache.hadoop.fs.DF.<init>(DF.java:50)
msx-conf 	at org.apache.hadoop.fs.FileContext$15.next(FileContext.java:1239)
msx-conf 	at org.apache.hadoop.fs.FileContext$15.next(FileContext.java:1243)
msx-conf 	at org.apache.hadoop.fs.FileContext$2.run(FileContext.java:333)
msx-conf 	at org.apache.hadoop.fs.FileContext$2.run(FileContext.java:336)
msx-conf 	at org.apache.hadoop.fs.FileContext$4.next(FileContext.java:800)
msx-conf 	at org.apache.hadoop.fs.FileContext$4.next(FileContext.java:804)
msx-conf 	at org.apache.hadoop.fs.FileContext.getAbstractFileSystem(FileContext.java:333)
msx-conf 	at org.apache.hadoop.fs.FileContext.getFileContext(FileContext.java:370)
msx-conf 	at org.apache.hadoop.fs.FileContext.getFileContext(FileContext.java:436)
msx-conf 	at org.apache.hadoop.fs.FileContext.getFileContext(FileContext.java:459)
msx-conf 	at org.apache.hadoop.fs.FileContext.getFileContext(FileContext.java:466)
msx-conf 	at org.apache.hadoop.fs.FileContext.getFileStatus(FileContext.java:1245)
msx-conf 	at org.apache.hadoop.fs.FileContext.getLocalFSFileContext(FileContext.java:422)
msx-conf 	at org.apache.hadoop.fs.FileContext.getLocalFSFileContext(FileContext.java:502)
msx-conf 	at org.apache.hadoop.fs.FileContext.<init>(FileContext.java:257)
msx-conf 	at org.apache.hadoop.fs.FileContext.mkdir(FileContext.java:807)
msx-conf 	at org.apache.hadoop.fs.FileContext$Util.exists(FileContext.java:1733)
msx-conf 	at org.apache.hadoop.fs.FileSystem.access$200(FileSystem.java:124)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:3319)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:3320)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3352)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3363)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3367)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache$Key.<init>(FileSystem.java:3477)
msx-conf 	at org.apache.hadoop.fs.FileSystem$Cache$Key.<init>(FileSystem.java:3487)
msx-conf 	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3298)
msx-conf 	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3301)
msx-conf 	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3302)
msx-conf 	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3303)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:1098)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:1118)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:1119)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:987)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:988)
msx-conf 	at org.apache.hadoop.fs.FileSystem.create(FileSystem.java:991)
msx-conf 	at org.apache.hadoop.fs.FileSystem.exists(FileSystem.java:1683)
msx-conf 	at org.apache.hadoop.fs.FileSystem.getDefaultBlockSize(FileSystem.java:2522)
msx-conf 	at org.apache.hadoop.fs.FileSystem.getDefaultBlockSize(FileSystem.java:2533)
msx-conf 	at org.apache.hadoop.fs.FileSystem.getDefaultUri(FileSystem.java:236)
msx-conf 	at org.apache.hadoop.fs.FileSystem.getFileSystemClass(FileSystem.java:3269)
msx-conf 	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:227)
msx-conf 	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:467)
msx-conf 	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:474)
msx-conf 	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:479)
msx-conf 	at org.apache.hadoop.fs.FileSystem.getLocal(FileSystem.java:435)
msx-conf 	at org.apache.hadoop.fs.FileSystem.initialize(FileSystem.java:284)
msx-conf 	at org.apache.hadoop.fs.FileSystem.open(FileSystem.java:899)
msx-conf 	at org.apache.hadoop.fs.FileSystem.primitiveMkdir(FileSystem.java:1279)
msx-conf 	at org.apache.hadoop.fs.FilterFileSystem.getDefaultBlockSize(FilterFileSystem.java:436)
msx-conf 	at org.apache.hadoop.fs.FilterFileSystem.getFileStatus(FilterFileSystem.java:454)
msx-conf 	at org.apache.hadoop.fs.FilterFileSystem.mkdirs(FilterFileSystem.java:332)
msx-conf 	at org.apache.hadoop.fs.FilterFs.getFileStatus(FilterFs.java:122)
msx-conf 	at org.apache.hadoop.fs.FilterFs.mkdir(FilterFs.java:212)
msx-conf 	at org.apache.hadoop.fs.FSLinkResolver.resolve(FSLinkResolver.java:90)
msx-conf 	at org.apache.hadoop.fs.FsTracer.get(FsTracer.java:45)
msx-conf 	at org.apache.hadoop.fs.LocalFileSystem.initialize(LocalFileSystem.java:47)
msx-conf 	at org.apache.hadoop.fs.local.LocalFs.<init>(LocalFs.java:37)
msx-conf 	at org.apache.hadoop.fs.local.LocalFs.<init>(LocalFs.java:51)
msx-conf 	at org.apache.hadoop.fs.local.RawLocalFs.<init>(RawLocalFs.java:43)
msx-conf 	at org.apache.hadoop.fs.local.RawLocalFs.<init>(RawLocalFs.java:57)
msx-conf 	at org.apache.hadoop.fs.Path.getFileSystem(Path.java:365)
msx-conf 	at org.apache.hadoop.fs.permission.FsPermission.getUMask(FsPermission.java:311)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.createOutputStreamWithMode(RawLocalFileSystem.java:331)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.create(RawLocalFileSystem.java:305)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.create(RawLocalFileSystem.java:312)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.create(RawLocalFileSystem.java:316)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.create(RawLocalFileSystem.java:320)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.create(RawLocalFileSystem.java:351)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.deprecatedGetFileStatus(RawLocalFileSystem.java:664)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.getFileLinkStatusInternal(RawLocalFileSystem.java:987)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.getFileStatus(RawLocalFileSystem.java:656)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.initialize(RawLocalFileSystem.java:99)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem$LocalFSFileOutputStream.<init>(RawLocalFileSystem.java:232)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem$LocalFSFileOutputStream.<init>(RawLocalFileSystem.java:244)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.mkdirs(RawLocalFileSystem.java:559)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.mkdirs(RawLocalFileSystem.java:564)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.mkdirsWithOptionalPermission(RawLocalFileSystem.java:586)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.mkdirsWithOptionalPermission(RawLocalFileSystem.java:587)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.mkOneDirWithMode(RawLocalFileSystem.java:531)
msx-conf 	at org.apache.hadoop.fs.RawLocalFileSystem.open(RawLocalFileSystem.java:212)
msx-conf 	at org.apache.hadoop.hdfs.ClientContext.get(ClientContext.java:168)
msx-conf 	at org.apache.hadoop.hdfs.ClientContext.<init>(ClientContext.java:137)
msx-conf 	at org.apache.hadoop.hdfs.ClientContext.initTopologyResolution(ClientContext.java:141)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.getChecksumCombineModeFromConf(DfsClientConf.java:310)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.getChecksumOptFromConf(DfsClientConf.java:325)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.getChecksumOptFromConf(DfsClientConf.java:326)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.getChecksumType(DfsClientConf.java:295)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:149)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:151)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:154)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:157)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:160)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:164)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:167)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:170)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:174)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:177)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:180)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:183)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:184)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:185)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:188)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:190)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:193)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:196)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:200)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:219)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:221)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:223)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:224)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:227)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:229)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:231)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:234)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:237)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:240)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:241)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:244)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:248)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:252)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:254)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:257)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:261)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.<init>(DfsClientConf.java:267)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf.loadReplicaAccessorBuilderClasses(DfsClientConf.java:273)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:639)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:642)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:646)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:649)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:652)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:666)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:669)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:682)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:685)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:688)
msx-conf 	at org.apache.hadoop.hdfs.client.impl.DfsClientConf$ShortCircuitConf.<init>(DfsClientConf.java:691)
